station_id,station_name,zone,station_type,mechanism,supervision_role,severity,severity_value,profile,baseline_rho,scenario_duration_minutes,scenario_duration_station_cycles,buffer_capacity,buffer_used_to_determine_capability,physical_parameter,expected_effective_service_time_seconds,expected_arrival_rate_vehicles_per_hour,expected_service_capacity_vehicles_per_hour,effective_rho,peak_effective_rho,expected_demand_service_deficit_vehicles_per_hour,theoretical_time_to_fill_minutes_if_deficit_persists,classification
S24,HVAC / Interior Module Installation,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,RAMP_BURST,0.7317073170731707,40.0,32.0,3,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.650,75.0,54.03377110694185,48.0,1.1257035647279552,1.2195121951219512,6.033771106941849,29.832089552238756,POSITIVE_CAPABLE
S24,HVAC / Interior Module Installation,final_assembly,MANUAL_ASSEMBLY,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,SEVERE,0.9,SUSTAINED_MIX,0.7317073170731707,60.0,48.0,3,False,shift_to_actual_highest_workload_variant=0.90; variant=ICE_SEDAN,75.0,35.1219512195122,48.0,0.7317073170731708,0.7317073170731707,-12.878048780487802,,INCAPABLE
S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,STEP_BURST,0.35121951219512193,15.0,25.0,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.900,36.0,39.02439024390244,100.0,0.3902439024390244,0.39024390243902435,-60.97560975609756,,INCAPABLE
S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,RAMP_BURST,0.35121951219512193,15.0,25.0,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.912,36.0,38.489809555629805,100.0,0.38489809555629806,0.39024390243902435,-61.510190444370195,,INCAPABLE
S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MILD,0.25,SUSTAINED_MIX,0.35121951219512193,30.0,50.0,4,False,shift_to_actual_highest_workload_variant=0.25; variant=ICE_SEDAN,36.0,35.1219512195122,100.0,0.351219512195122,0.35121951219512193,-64.8780487804878,,INCAPABLE
S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,STEP_BURST,0.35121951219512193,25.0,41.666666666666664,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.750,36.0,46.82926829268293,100.0,0.46829268292682935,0.46829268292682924,-53.17073170731707,,INCAPABLE
S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,RAMP_BURST,0.35121951219512193,25.0,41.666666666666664,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.781,36.0,44.956097560975614,100.0,0.44956097560975616,0.46829268292682924,-55.043902439024386,,INCAPABLE
S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MODERATE,0.55,SUSTAINED_MIX,0.35121951219512193,45.0,75.0,4,False,shift_to_actual_highest_workload_variant=0.60; variant=ICE_SEDAN,36.0,35.1219512195122,100.0,0.351219512195122,0.35121951219512193,-64.8780487804878,,INCAPABLE
S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,STEP_BURST,0.35121951219512193,40.0,66.66666666666667,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.600,36.0,58.53658536585367,100.0,0.5853658536585367,0.5853658536585366,-41.46341463414633,,INCAPABLE
S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,RAMP_BURST,0.35121951219512193,40.0,66.66666666666667,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.650,36.0,54.03377110694185,100.0,0.5403377110694185,0.5853658536585366,-45.96622889305815,,INCAPABLE
S25,Glass Installation / Sealing,final_assembly,ADHESIVE_SEALING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,SEVERE,0.9,SUSTAINED_MIX,0.35121951219512193,60.0,100.0,4,False,shift_to_actual_highest_workload_variant=0.90; variant=ICE_SEDAN,36.0,35.1219512195122,100.0,0.351219512195122,0.35121951219512193,-64.8780487804878,,INCAPABLE
S26,Powertrain / Battery Pack Marriage,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,MILD,0.25,STEP_BURST,0.7551219512195121,15.0,11.627906976744187,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.900,77.39999999999999,39.02439024390244,46.51162790697675,0.8390243902439023,0.8390243902439023,-7.4872376630743105,,INCAPABLE
S26,Powertrain / Battery Pack Marriage,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,MILD,0.25,RAMP_BURST,0.7551219512195121,15.0,11.627906976744187,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.912,77.39999999999999,38.489809555629805,46.51162790697675,0.8275309054460407,0.8390243902439023,-8.021818351346944,,INCAPABLE
S26,Powertrain / Battery Pack Marriage,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MILD,0.25,SUSTAINED_MIX,0.7551219512195121,30.0,23.255813953488374,4,False,shift_to_actual_highest_workload_variant=0.25; variant=EV,79.64999999999999,35.1219512195122,45.19774011299435,0.7770731707317073,0.7770731707317072,-10.075788893482155,,INCAPABLE
S26,Powertrain / Battery Pack Marriage,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,STEP_BURST,0.7551219512195121,25.0,19.379844961240313,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.750,77.39999999999999,46.82926829268293,46.51162790697675,1.006829268292683,1.0068292682926827,0.31764038570618425,755.5714285714248,BORDERLINE
S26,Powertrain / Battery Pack Marriage,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,RAMP_BURST,0.7551219512195121,25.0,19.379844961240313,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.781,77.39999999999999,44.956097560975614,46.51162790697675,0.9665560975609756,1.0068292682926827,-1.5555303460011345,,BORDERLINE
S26,Powertrain / Battery Pack Marriage,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MODERATE,0.55,SUSTAINED_MIX,0.7551219512195121,45.0,34.88372093023256,4,False,shift_to_actual_highest_workload_variant=0.60; variant=EV,82.79999999999998,35.1219512195122,43.478260869565226,0.8078048780487804,0.8078048780487803,-8.356309650053028,,INCAPABLE
S26,Powertrain / Battery Pack Marriage,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,STEP_BURST,0.7551219512195121,40.0,31.007751937984498,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.600,77.39999999999999,58.53658536585367,46.51162790697675,1.2585365853658537,1.2585365853658534,12.02495745887692,19.958490566037728,POSITIVE_CAPABLE
S26,Powertrain / Battery Pack Marriage,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,RAMP_BURST,0.7551219512195121,40.0,31.007751937984498,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.650,77.39999999999999,54.03377110694185,46.51162790697675,1.1617260787992496,1.2585365853658534,7.5221431999651,31.905800464037096,POSITIVE_CAPABLE
S26,Powertrain / Battery Pack Marriage,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,SEVERE,0.9,SUSTAINED_MIX,0.7551219512195121,60.0,46.51162790697675,4,False,shift_to_actual_highest_workload_variant=0.90; variant=EV,85.5,35.1219512195122,42.10526315789474,0.8341463414634146,0.8341463414634146,-6.983311938382542,,INCAPABLE
S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,STEP_BURST,0.21839024390243905,15.0,40.20549475094929,5,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.900,22.385,39.02439024390244,160.82197900379717,0.2426558265582656,0.24265582655826562,-121.79758875989472,,INCAPABLE
S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,RAMP_BURST,0.21839024390243905,15.0,40.20549475094929,5,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.912,22.385,38.489809555629805,160.82197900379717,0.23933177413965925,0.24265582655826562,-122.33216944816736,,INCAPABLE
S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MILD,0.25,SUSTAINED_MIX,0.21839024390243905,30.0,80.41098950189858,5,False,shift_to_actual_highest_workload_variant=0.25; variant=ICE_SUV,22.56375,35.1219512195122,159.54794748213396,0.22013414634146342,0.22013414634146342,-124.42599626262177,,INCAPABLE
S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,STEP_BURST,0.21839024390243905,25.0,67.00915791824882,5,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.750,22.385,46.82926829268293,160.82197900379717,0.29118699186991875,0.29118699186991875,-113.99271071111423,,INCAPABLE
S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,RAMP_BURST,0.21839024390243905,25.0,67.00915791824882,5,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.781,22.385,44.956097560975614,160.82197900379717,0.279539512195122,0.29118699186991875,-115.86588144282155,,INCAPABLE
S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MODERATE,0.55,SUSTAINED_MIX,0.21839024390243905,45.0,120.61648425284788,5,False,shift_to_actual_highest_workload_variant=0.60; variant=ICE_SUV,22.814,35.1219512195122,157.79784342947312,0.2225756097560976,0.22257560975609755,-122.67589220996092,,INCAPABLE
S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,STEP_BURST,0.21839024390243905,40.0,107.21465266919812,5,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.600,22.385,58.53658536585367,160.82197900379717,0.36398373983739846,0.36398373983739846,-102.2853936379435,,INCAPABLE
S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,RAMP_BURST,0.21839024390243905,40.0,107.21465266919812,5,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.650,22.385,54.03377110694185,160.82197900379717,0.33598499061913706,0.36398373983739846,-106.78820789685531,,INCAPABLE
S27,Powertrain / Battery Pack Mounting Fastening,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,SEVERE,0.9,SUSTAINED_MIX,0.21839024390243905,60.0,160.82197900379717,5,False,shift_to_actual_highest_workload_variant=0.90; variant=ICE_SUV,23.0285,35.1219512195122,156.3280283127429,0.22466829268292685,0.22466829268292685,-121.2060770932307,,INCAPABLE
S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,STEP_BURST,0.25809756097560976,15.0,34.02003402003402,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.900,26.455000000000002,39.02439024390244,136.08013608013607,0.2867750677506775,0.2867750677506775,-97.05574583623363,,INCAPABLE
S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,RAMP_BURST,0.25809756097560976,15.0,34.02003402003402,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.912,26.455000000000002,38.489809555629805,136.08013608013607,0.28284664216505184,0.2867750677506775,-97.59032652450627,,INCAPABLE
S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MILD,0.25,SUSTAINED_MIX,0.25809756097560976,30.0,68.04006804006804,4,False,shift_to_actual_highest_workload_variant=0.25; variant=ICE_SUV,26.666249999999998,35.1219512195122,135.00210940795952,0.2601585365853658,0.2601585365853658,-99.88015818844733,,INCAPABLE
S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,STEP_BURST,0.25809756097560976,25.0,56.7000567000567,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.750,26.455000000000002,46.82926829268293,136.08013608013607,0.3441300813008131,0.344130081300813,-89.25086778745313,,INCAPABLE
S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,RAMP_BURST,0.25809756097560976,25.0,56.7000567000567,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.781,26.455000000000002,44.956097560975614,136.08013608013607,0.33036487804878056,0.344130081300813,-91.12403851916045,,INCAPABLE
S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MODERATE,0.55,SUSTAINED_MIX,0.25809756097560976,45.0,102.06010206010205,4,False,shift_to_actual_highest_workload_variant=0.60; variant=ICE_SUV,26.962000000000003,35.1219512195122,133.5212521326311,0.2630439024390244,0.2630439024390244,-98.3993009131189,,INCAPABLE
S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,STEP_BURST,0.25809756097560976,40.0,90.72009072009071,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.600,26.455000000000002,58.53658536585367,136.08013608013607,0.4301626016260164,0.43016260162601627,-77.5435507142824,,INCAPABLE
S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,RAMP_BURST,0.25809756097560976,40.0,90.72009072009071,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.650,26.455000000000002,54.03377110694185,136.08013608013607,0.3970731707317074,0.43016260162601627,-82.04636497319422,,INCAPABLE
S28,Suspension / Chassis Fastening,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,SEVERE,0.9,SUSTAINED_MIX,0.25809756097560976,60.0,136.08013608013607,4,False,shift_to_actual_highest_workload_variant=0.90; variant=ICE_SUV,27.215500000000002,35.1219512195122,132.27756241847476,0.26551707317073175,0.26551707317073175,-97.15561119896256,,INCAPABLE
S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,MILD,0.25,STEP_BURST,0.5365853658536586,15.0,16.363636363636363,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.900,55.0,39.02439024390244,65.45454545454545,0.5962059620596206,0.5962059620596206,-26.430155210643015,,INCAPABLE
S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,MILD,0.25,RAMP_BURST,0.5365853658536586,15.0,16.363636363636363,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.912,55.0,38.489809555629805,65.45454545454545,0.5880387570998998,0.5962059620596206,-26.96473589891565,,INCAPABLE
S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MILD,0.25,SUSTAINED_MIX,0.5365853658536586,30.0,32.72727272727273,4,False,shift_to_actual_highest_workload_variant=0.25; variant=ICE_SEDAN,55.0,35.1219512195122,65.45454545454545,0.5365853658536586,0.5365853658536586,-30.332594235033255,,INCAPABLE
S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,STEP_BURST,0.5365853658536586,25.0,27.272727272727273,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.750,55.0,46.82926829268293,65.45454545454545,0.7154471544715448,0.7154471544715447,-18.62527716186252,,INCAPABLE
S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,RAMP_BURST,0.5365853658536586,25.0,27.272727272727273,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.781,55.0,44.956097560975614,65.45454545454545,0.686829268292683,0.7154471544715447,-20.49844789356984,,INCAPABLE
S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MODERATE,0.55,SUSTAINED_MIX,0.5365853658536586,45.0,49.09090909090909,4,False,shift_to_actual_highest_workload_variant=0.60; variant=ICE_SEDAN,55.0,35.1219512195122,65.45454545454545,0.5365853658536586,0.5365853658536586,-30.332594235033255,,INCAPABLE
S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,STEP_BURST,0.5365853658536586,40.0,43.63636363636363,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.600,55.0,58.53658536585367,65.45454545454545,0.8943089430894311,0.894308943089431,-6.917960088691785,,INCAPABLE
S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,RAMP_BURST,0.5365853658536586,40.0,43.63636363636363,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.650,55.0,54.03377110694185,65.45454545454545,0.8255159474671672,0.894308943089431,-11.420774347603604,,INCAPABLE
S29,Seat Installation,final_assembly,MANUAL_ASSEMBLY,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,SEVERE,0.9,SUSTAINED_MIX,0.5365853658536586,60.0,65.45454545454545,4,False,shift_to_actual_highest_workload_variant=0.90; variant=ICE_SEDAN,55.0,35.1219512195122,65.45454545454545,0.5365853658536586,0.5365853658536586,-30.332594235033255,,INCAPABLE
S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,STEP_BURST,0.1786829268292683,15.0,49.140049140049136,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.900,18.315,39.02439024390244,196.56019656019654,0.19853658536585367,0.19853658536585367,-157.5358063162941,,INCAPABLE
S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,RAMP_BURST,0.1786829268292683,15.0,49.140049140049136,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.912,18.315,38.489809555629805,196.56019656019654,0.19581690611426664,0.19853658536585367,-158.07038700456673,,INCAPABLE
S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MILD,0.25,SUSTAINED_MIX,0.1786829268292683,30.0,98.28009828009827,4,False,shift_to_actual_highest_workload_variant=0.25; variant=ICE_SUV,18.46125,35.1219512195122,195.00304692260818,0.18010975609756097,0.18010975609756097,-159.88109570309598,,INCAPABLE
S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,STEP_BURST,0.1786829268292683,25.0,81.9000819000819,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.750,18.315,46.82926829268293,196.56019656019654,0.23824390243902444,0.2382439024390244,-149.7309282675136,,INCAPABLE
S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,RAMP_BURST,0.1786829268292683,25.0,81.9000819000819,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.781,18.315,44.956097560975614,196.56019656019654,0.22871414634146345,0.2382439024390244,-151.60409899922092,,INCAPABLE
S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MODERATE,0.55,SUSTAINED_MIX,0.1786829268292683,45.0,147.4201474201474,4,False,shift_to_actual_highest_workload_variant=0.60; variant=ICE_SUV,18.666,35.1219512195122,192.86403085824494,0.18210731707317074,0.18210731707317074,-157.74207963873275,,INCAPABLE
S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,STEP_BURST,0.1786829268292683,40.0,131.04013104013103,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.600,18.315,58.53658536585367,196.56019656019654,0.2978048780487806,0.29780487804878053,-138.0236111943429,,INCAPABLE
S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,RAMP_BURST,0.1786829268292683,40.0,131.04013104013103,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.650,18.315,54.03377110694185,196.56019656019654,0.27489681050656667,0.29780487804878053,-142.5264254532547,,INCAPABLE
S30,Seat Torque Verification,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,SEVERE,0.9,SUSTAINED_MIX,0.1786829268292683,60.0,196.56019656019654,4,False,shift_to_actual_highest_workload_variant=0.90; variant=ICE_SUV,18.8415,35.1219512195122,191.0675901600191,0.18381951219512196,0.18381951219512194,-155.9456389405069,,INCAPABLE
S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,MILD,0.25,STEP_BURST,0.1951219512195122,15.0,45.0,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.900,20.0,39.02439024390244,180.0,0.2168021680216802,0.21680216802168023,-140.97560975609755,,INCAPABLE
S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,MILD,0.25,RAMP_BURST,0.1951219512195122,15.0,45.0,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.912,20.0,38.489809555629805,180.0,0.21383227530905446,0.21680216802168023,-141.5101904443702,,INCAPABLE
S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MILD,0.25,SUSTAINED_MIX,0.1951219512195122,30.0,90.0,4,False,shift_to_actual_highest_workload_variant=0.25; variant=ICE_SEDAN,20.0,35.1219512195122,180.0,0.1951219512195122,0.1951219512195122,-144.8780487804878,,INCAPABLE
S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,STEP_BURST,0.1951219512195122,25.0,75.0,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.750,20.0,46.82926829268293,180.0,0.2601626016260163,0.2601626016260163,-133.17073170731706,,INCAPABLE
S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,RAMP_BURST,0.1951219512195122,25.0,75.0,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.781,20.0,44.956097560975614,180.0,0.24975609756097564,0.2601626016260163,-135.04390243902438,,INCAPABLE
S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MODERATE,0.55,SUSTAINED_MIX,0.1951219512195122,45.0,135.0,4,False,shift_to_actual_highest_workload_variant=0.60; variant=ICE_SEDAN,20.0,35.1219512195122,180.0,0.1951219512195122,0.1951219512195122,-144.8780487804878,,INCAPABLE
S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,STEP_BURST,0.1951219512195122,40.0,120.0,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.600,20.0,58.53658536585367,180.0,0.3252032520325204,0.3252032520325204,-121.46341463414633,,INCAPABLE
S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,RAMP_BURST,0.1951219512195122,40.0,120.0,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.650,20.0,54.03377110694185,180.0,0.3001876172607881,0.3252032520325204,-125.96622889305814,,INCAPABLE
S31,Wheel Installation,final_assembly,ROBOTIC_HANDLING_ASSEMBLY,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,SEVERE,0.9,SUSTAINED_MIX,0.1951219512195122,60.0,180.0,4,False,shift_to_actual_highest_workload_variant=0.90; variant=ICE_SEDAN,20.0,35.1219512195122,180.0,0.1951219512195122,0.1951219512195122,-144.8780487804878,,INCAPABLE
S32,Wheel Torque,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,STEP_BURST,0.15882926829268293,15.0,55.28255528255528,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.900,16.28,39.02439024390244,221.13022113022112,0.1764769647696477,0.1764769647696477,-182.10583088631867,,INCAPABLE
S32,Wheel Torque,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MILD,0.25,RAMP_BURST,0.15882926829268293,15.0,55.28255528255528,4,False,peak_headway_multiplier=0.900; expected_headway_multiplier=0.912,16.28,38.489809555629805,221.13022113022112,0.17405947210157036,0.1764769647696477,-182.64041157459133,,INCAPABLE
S32,Wheel Torque,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MILD,0.25,SUSTAINED_MIX,0.15882926829268293,30.0,110.56511056511056,4,False,shift_to_actual_highest_workload_variant=0.25; variant=ICE_SUV,16.41,35.1219512195122,219.37842778793419,0.16009756097560976,0.16009756097560976,-184.256476568422,,INCAPABLE
S32,Wheel Torque,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,STEP_BURST,0.15882926829268293,25.0,92.13759213759214,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.750,16.28,46.82926829268293,221.13022113022112,0.21177235772357728,0.21177235772357725,-174.30095283753818,,INCAPABLE
S32,Wheel Torque,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,MODERATE,0.55,RAMP_BURST,0.15882926829268293,25.0,92.13759213759214,4,False,peak_headway_multiplier=0.750; expected_headway_multiplier=0.781,16.28,44.956097560975614,221.13022113022112,0.20330146341463418,0.21177235772357725,-176.1741235692455,,INCAPABLE
S32,Wheel Torque,final_assembly,TORQUE_FASTENING,VEHICLE_MIX_OVERLOAD,HARD_NEGATIVE,MODERATE,0.55,SUSTAINED_MIX,0.15882926829268293,45.0,165.84766584766584,4,False,shift_to_actual_highest_workload_variant=0.60; variant=ICE_SUV,16.592000000000002,35.1219512195122,216.97203471552552,0.16187317073170734,0.16187317073170734,-181.85008349601333,,INCAPABLE
S32,Wheel Torque,final_assembly,TORQUE_FASTENING,ARRIVAL_BURST,SUPERVISED,SEVERE,0.9,STEP_BURST,0.15882926829268293,40.0,147.4201474201474,4,False,peak_headway_multiplier=0.600; expected_headway_multiplier=0.600,16.28,58.53658536585367,221.13022113022112,0.2647154471544716,0.26471544715447154,-162.59363576436743,,INCAPABLE
