headway_seconds,station_id,station_name,zone,station_type,mechanism,applicable,baseline_rho,mild_severity_value,mild_physical_parameter,mild_effective_rho,moderate_severity_value,moderate_physical_parameter,moderate_effective_rho,severe_severity_value,severe_physical_parameter,severe_effective_rho,classification,highest_workload_variant,equation_source,buffer_capacity_used_in_classification,notes
100.0,S35,Fluid-Related Process / Preparation,final_assembly,FLUID_FILL_FUNCTIONAL,ARRIVAL_BURST,True,0.304,0.25,arrival_headway_multiplier=0.95,0.32,0.5,arrival_headway_multiplier=0.88,0.34545454545454546,0.8,arrival_headway_multiplier=0.78,0.38974358974358975,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S35,Fluid-Related Process / Preparation,final_assembly,FLUID_FILL_FUNCTIONAL,EQUIPMENT_DEGRADATION_UNSEEN,True,0.304,0.25,cycle_multiplier=1.4000,0.4256,0.5,cycle_multiplier=1.6000,0.4864,0.8,cycle_multiplier=1.8400,0.55936,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S36,Variant-Specific ICE / EV Process,final_assembly,FLUID_FILL_FUNCTIONAL,MANUAL_VARIATION,False,0.43995000000000006,0.25,cycle_multiplier=1.2750,0.43995000000000006,0.5,cycle_multiplier=1.4000,0.43995000000000006,0.8,cycle_multiplier=1.5500,0.43995000000000006,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S36,Variant-Specific ICE / EV Process,final_assembly,FLUID_FILL_FUNCTIONAL,MICRO_STOPS,True,0.43995000000000006,0.25,expected_extra_seconds_per_visit=7.5672,0.5156218750000001,0.5,expected_extra_seconds_per_visit=15.8813,0.5987625000000001,0.8,expected_extra_seconds_per_visit=29.8800,0.73875,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S36,Variant-Specific ICE / EV Process,final_assembly,FLUID_FILL_FUNCTIONAL,VEHICLE_MIX_OVERLOAD,True,0.43995000000000006,0.25,shift_toward_actual_slowest_variant=0.25,0.4507125,0.5,shift_toward_actual_slowest_variant=0.60,0.46577999999999997,0.8,shift_toward_actual_slowest_variant=1.00,0.483,INCAPABLE,EV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S36,Variant-Specific ICE / EV Process,final_assembly,FLUID_FILL_FUNCTIONAL,ARRIVAL_BURST,True,0.43995000000000006,0.25,arrival_headway_multiplier=0.95,0.4631052631578948,0.5,arrival_headway_multiplier=0.88,0.49994318181818187,0.8,arrival_headway_multiplier=0.78,0.5640384615384616,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S36,Variant-Specific ICE / EV Process,final_assembly,FLUID_FILL_FUNCTIONAL,EQUIPMENT_DEGRADATION_UNSEEN,True,0.43995000000000006,0.25,cycle_multiplier=1.4000,0.6159300000000001,0.5,cycle_multiplier=1.6000,0.7039200000000001,0.8,cycle_multiplier=1.8400,0.8095080000000001,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S37,Functional Assembly Check,final_assembly,INSPECTION_EOL_TESTING,MANUAL_VARIATION,False,0.46,0.25,cycle_multiplier=1.2750,0.46,0.5,cycle_multiplier=1.4000,0.46,0.8,cycle_multiplier=1.5500,0.46,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S37,Functional Assembly Check,final_assembly,INSPECTION_EOL_TESTING,MICRO_STOPS,True,0.46,0.25,expected_extra_seconds_per_visit=7.5672,0.535671875,0.5,expected_extra_seconds_per_visit=15.8813,0.6188125,0.8,expected_extra_seconds_per_visit=29.8800,0.7588,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S37,Functional Assembly Check,final_assembly,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,True,0.46,0.25,shift_toward_actual_slowest_variant=0.25,0.46,0.5,shift_toward_actual_slowest_variant=0.60,0.46,0.8,shift_toward_actual_slowest_variant=1.00,0.46,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S37,Functional Assembly Check,final_assembly,INSPECTION_EOL_TESTING,ARRIVAL_BURST,True,0.46,0.25,arrival_headway_multiplier=0.95,0.48421052631578954,0.5,arrival_headway_multiplier=0.88,0.5227272727272727,0.8,arrival_headway_multiplier=0.78,0.5897435897435898,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S37,Functional Assembly Check,final_assembly,INSPECTION_EOL_TESTING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.46,0.25,cycle_multiplier=1.4000,0.644,0.5,cycle_multiplier=1.6000,0.7360000000000001,0.8,cycle_multiplier=1.8400,0.8464,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S38,Final Trim / Manual Inspection,final_assembly,MANUAL_ASSEMBLY,MANUAL_VARIATION,True,0.6,0.25,cycle_multiplier=1.2750,0.7649999999999999,0.5,cycle_multiplier=1.4000,0.84,0.8,cycle_multiplier=1.5500,0.9299999999999998,HARD_NEGATIVE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S38,Final Trim / Manual Inspection,final_assembly,MANUAL_ASSEMBLY,MICRO_STOPS,False,0.6,0.25,expected_extra_seconds_per_visit=7.5672,0.6,0.5,expected_extra_seconds_per_visit=15.8813,0.6,0.8,expected_extra_seconds_per_visit=29.8800,0.6,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S38,Final Trim / Manual Inspection,final_assembly,MANUAL_ASSEMBLY,VEHICLE_MIX_OVERLOAD,True,0.6,0.25,shift_toward_actual_slowest_variant=0.25,0.6,0.5,shift_toward_actual_slowest_variant=0.60,0.6,0.8,shift_toward_actual_slowest_variant=1.00,0.6,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S38,Final Trim / Manual Inspection,final_assembly,MANUAL_ASSEMBLY,ARRIVAL_BURST,True,0.6,0.25,arrival_headway_multiplier=0.95,0.631578947368421,0.5,arrival_headway_multiplier=0.88,0.6818181818181818,0.8,arrival_headway_multiplier=0.78,0.7692307692307692,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S38,Final Trim / Manual Inspection,final_assembly,MANUAL_ASSEMBLY,EQUIPMENT_DEGRADATION_UNSEEN,False,0.6,0.25,cycle_multiplier=1.4000,0.6,0.5,cycle_multiplier=1.6000,0.6,0.8,cycle_multiplier=1.8400,0.6,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S39,Dimensional / Final Visual Check,inspection_eol,DIMENSIONAL_INSPECTION,MANUAL_VARIATION,False,0.28,0.25,cycle_multiplier=1.2750,0.28,0.5,cycle_multiplier=1.4000,0.28,0.8,cycle_multiplier=1.5500,0.28,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S39,Dimensional / Final Visual Check,inspection_eol,DIMENSIONAL_INSPECTION,MICRO_STOPS,True,0.28,0.25,expected_extra_seconds_per_visit=7.5672,0.355671875,0.5,expected_extra_seconds_per_visit=15.8813,0.43881250000000005,0.8,expected_extra_seconds_per_visit=29.8800,0.5788,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S39,Dimensional / Final Visual Check,inspection_eol,DIMENSIONAL_INSPECTION,VEHICLE_MIX_OVERLOAD,True,0.28,0.25,shift_toward_actual_slowest_variant=0.25,0.28,0.5,shift_toward_actual_slowest_variant=0.60,0.28,0.8,shift_toward_actual_slowest_variant=1.00,0.28,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S39,Dimensional / Final Visual Check,inspection_eol,DIMENSIONAL_INSPECTION,ARRIVAL_BURST,True,0.28,0.25,arrival_headway_multiplier=0.95,0.2947368421052632,0.5,arrival_headway_multiplier=0.88,0.31818181818181823,0.8,arrival_headway_multiplier=0.78,0.358974358974359,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S39,Dimensional / Final Visual Check,inspection_eol,DIMENSIONAL_INSPECTION,EQUIPMENT_DEGRADATION_UNSEEN,True,0.28,0.25,cycle_multiplier=1.4000,0.392,0.5,cycle_multiplier=1.6000,0.44800000000000006,0.8,cycle_multiplier=1.8400,0.5152000000000001,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S40,Electrical Diagnostics,inspection_eol,INSPECTION_EOL_TESTING,MANUAL_VARIATION,False,0.4,0.25,cycle_multiplier=1.2750,0.4,0.5,cycle_multiplier=1.4000,0.4,0.8,cycle_multiplier=1.5500,0.4,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S40,Electrical Diagnostics,inspection_eol,INSPECTION_EOL_TESTING,MICRO_STOPS,True,0.4,0.25,expected_extra_seconds_per_visit=7.5672,0.475671875,0.5,expected_extra_seconds_per_visit=15.8813,0.5588125,0.8,expected_extra_seconds_per_visit=29.8800,0.6988000000000001,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S40,Electrical Diagnostics,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,True,0.4,0.25,shift_toward_actual_slowest_variant=0.25,0.4,0.5,shift_toward_actual_slowest_variant=0.60,0.4,0.8,shift_toward_actual_slowest_variant=1.00,0.4,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S40,Electrical Diagnostics,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,True,0.4,0.25,arrival_headway_multiplier=0.95,0.4210526315789474,0.5,arrival_headway_multiplier=0.88,0.4545454545454546,0.8,arrival_headway_multiplier=0.78,0.5128205128205129,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S40,Electrical Diagnostics,inspection_eol,INSPECTION_EOL_TESTING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.4,0.25,cycle_multiplier=1.4000,0.5599999999999999,0.5,cycle_multiplier=1.6000,0.6400000000000001,0.8,cycle_multiplier=1.8400,0.7360000000000001,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,MANUAL_VARIATION,False,0.35,0.25,cycle_multiplier=1.2750,0.35,0.5,cycle_multiplier=1.4000,0.35,0.8,cycle_multiplier=1.5500,0.35,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,MICRO_STOPS,True,0.35,0.25,expected_extra_seconds_per_visit=7.5672,0.425671875,0.5,expected_extra_seconds_per_visit=15.8813,0.5088125,0.8,expected_extra_seconds_per_visit=29.8800,0.6488,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,VEHICLE_MIX_OVERLOAD,True,0.35,0.25,shift_toward_actual_slowest_variant=0.25,0.35,0.5,shift_toward_actual_slowest_variant=0.60,0.35,0.8,shift_toward_actual_slowest_variant=1.00,0.35,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,ARRIVAL_BURST,True,0.35,0.25,arrival_headway_multiplier=0.95,0.3684210526315789,0.5,arrival_headway_multiplier=0.88,0.3977272727272727,0.8,arrival_headway_multiplier=0.78,0.4487179487179487,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,EQUIPMENT_DEGRADATION_UNSEEN,True,0.35,0.25,cycle_multiplier=1.4000,0.48999999999999994,0.5,cycle_multiplier=1.6000,0.5599999999999999,0.8,cycle_multiplier=1.8400,0.644,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,MANUAL_VARIATION,False,0.5,0.25,cycle_multiplier=1.2750,0.5,0.5,cycle_multiplier=1.4000,0.5,0.8,cycle_multiplier=1.5500,0.5,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,MICRO_STOPS,True,0.5,0.25,expected_extra_seconds_per_visit=7.5672,0.575671875,0.5,expected_extra_seconds_per_visit=15.8813,0.6588125,0.8,expected_extra_seconds_per_visit=29.8800,0.7988,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,True,0.5,0.25,shift_toward_actual_slowest_variant=0.25,0.5,0.5,shift_toward_actual_slowest_variant=0.60,0.5,0.8,shift_toward_actual_slowest_variant=1.00,0.5,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,True,0.5,0.25,arrival_headway_multiplier=0.95,0.5263157894736842,0.5,arrival_headway_multiplier=0.88,0.5681818181818182,0.8,arrival_headway_multiplier=0.78,0.641025641025641,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.5,0.25,cycle_multiplier=1.4000,0.7,0.5,cycle_multiplier=1.6000,0.8,0.8,cycle_multiplier=1.8400,0.92,HARD_NEGATIVE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,MANUAL_VARIATION,False,0.55,0.25,cycle_multiplier=1.2750,0.55,0.5,cycle_multiplier=1.4000,0.55,0.8,cycle_multiplier=1.5500,0.55,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,MICRO_STOPS,True,0.55,0.25,expected_extra_seconds_per_visit=7.5672,0.6256718750000001,0.5,expected_extra_seconds_per_visit=15.8813,0.7088125000000001,0.8,expected_extra_seconds_per_visit=29.8800,0.8488,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,True,0.55,0.25,shift_toward_actual_slowest_variant=0.25,0.55,0.5,shift_toward_actual_slowest_variant=0.60,0.55,0.8,shift_toward_actual_slowest_variant=1.00,0.55,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,True,0.55,0.25,arrival_headway_multiplier=0.95,0.5789473684210527,0.5,arrival_headway_multiplier=0.88,0.625,0.8,arrival_headway_multiplier=0.78,0.7051282051282052,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.55,0.25,cycle_multiplier=1.4000,0.77,0.5,cycle_multiplier=1.6000,0.8800000000000001,0.8,cycle_multiplier=1.8400,1.0120000000000002,BORDERLINE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,MANUAL_VARIATION,False,0.52,0.25,cycle_multiplier=1.2750,0.52,0.5,cycle_multiplier=1.4000,0.52,0.8,cycle_multiplier=1.5500,0.52,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,MICRO_STOPS,True,0.52,0.25,expected_extra_seconds_per_visit=7.5672,0.5956718750000001,0.5,expected_extra_seconds_per_visit=15.8813,0.6788125,0.8,expected_extra_seconds_per_visit=29.8800,0.8188,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,True,0.52,0.25,shift_toward_actual_slowest_variant=0.25,0.52,0.5,shift_toward_actual_slowest_variant=0.60,0.52,0.8,shift_toward_actual_slowest_variant=1.00,0.52,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,True,0.52,0.25,arrival_headway_multiplier=0.95,0.5473684210526316,0.5,arrival_headway_multiplier=0.88,0.5909090909090909,0.8,arrival_headway_multiplier=0.78,0.6666666666666666,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.52,0.25,cycle_multiplier=1.4000,0.728,0.5,cycle_multiplier=1.6000,0.8320000000000001,0.8,cycle_multiplier=1.8400,0.9568000000000001,HARD_NEGATIVE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
100.0,S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,MANUAL_VARIATION,False,0.45,0.25,cycle_multiplier=1.2750,0.45,0.5,cycle_multiplier=1.4000,0.45,0.8,cycle_multiplier=1.5500,0.45,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,MICRO_STOPS,True,0.45,0.25,expected_extra_seconds_per_visit=7.5672,0.525671875,0.5,expected_extra_seconds_per_visit=15.8813,0.6088125,0.8,expected_extra_seconds_per_visit=29.8800,0.7488,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,True,0.45,0.25,shift_toward_actual_slowest_variant=0.25,0.45,0.5,shift_toward_actual_slowest_variant=0.60,0.45,0.8,shift_toward_actual_slowest_variant=1.00,0.45,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
100.0,S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,True,0.45,0.25,arrival_headway_multiplier=0.95,0.4736842105263158,0.5,arrival_headway_multiplier=0.88,0.5113636363636364,0.8,arrival_headway_multiplier=0.78,0.5769230769230769,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
100.0,S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.45,0.25,cycle_multiplier=1.4000,0.63,0.5,cycle_multiplier=1.6000,0.7200000000000001,0.8,cycle_multiplier=1.8400,0.8280000000000001,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,MANUAL_VARIATION,False,0.4582048780487805,0.25,cycle_multiplier=1.2750,0.4582048780487805,0.5,cycle_multiplier=1.4000,0.4582048780487805,0.8,cycle_multiplier=1.5500,0.4582048780487805,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,MICRO_STOPS,True,0.4582048780487805,0.25,expected_extra_seconds_per_visit=7.5672,0.5320310975609757,0.5,expected_extra_seconds_per_visit=15.8813,0.6131439024390244,0.8,expected_extra_seconds_per_visit=29.8800,0.7497170731707317,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,VEHICLE_MIX_OVERLOAD,True,0.4582048780487805,0.25,shift_toward_actual_slowest_variant=0.25,0.4625804878048781,0.5,shift_toward_actual_slowest_variant=0.60,0.46870634146341467,0.8,shift_toward_actual_slowest_variant=1.00,0.47570731707317077,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,ARRIVAL_BURST,True,0.4582048780487805,0.25,arrival_headway_multiplier=0.95,0.48232092426187423,0.5,arrival_headway_multiplier=0.88,0.5206873614190688,0.8,arrival_headway_multiplier=0.78,0.5874421513445904,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.4582048780487805,0.25,cycle_multiplier=1.4000,0.6414868292682927,0.5,cycle_multiplier=1.6000,0.7331278048780488,0.8,cycle_multiplier=1.8400,0.8430969756097562,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,MANUAL_VARIATION,False,0.4980487804878049,0.25,cycle_multiplier=1.2750,0.4980487804878049,0.5,cycle_multiplier=1.4000,0.4980487804878049,0.8,cycle_multiplier=1.5500,0.4980487804878049,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,MICRO_STOPS,True,0.4980487804878049,0.25,expected_extra_seconds_per_visit=7.5672,0.571875,0.5,expected_extra_seconds_per_visit=15.8813,0.6529878048780489,0.8,expected_extra_seconds_per_visit=29.8800,0.7895609756097561,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,VEHICLE_MIX_OVERLOAD,True,0.4980487804878049,0.25,shift_toward_actual_slowest_variant=0.25,0.5028048780487805,0.5,shift_toward_actual_slowest_variant=0.60,0.5094634146341463,0.8,shift_toward_actual_slowest_variant=1.00,0.5170731707317073,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,ARRIVAL_BURST,True,0.4980487804878049,0.25,arrival_headway_multiplier=0.95,0.5242618741976893,0.5,arrival_headway_multiplier=0.88,0.5659645232815964,0.8,arrival_headway_multiplier=0.78,0.6385240775484677,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.4980487804878049,0.25,cycle_multiplier=1.4000,0.6972682926829268,0.5,cycle_multiplier=1.6000,0.7968780487804878,0.8,cycle_multiplier=1.8400,0.916409756097561,HARD_NEGATIVE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,MANUAL_VARIATION,False,0.551609756097561,0.25,cycle_multiplier=1.2750,0.551609756097561,0.5,cycle_multiplier=1.4000,0.551609756097561,0.8,cycle_multiplier=1.5500,0.551609756097561,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,MICRO_STOPS,True,0.551609756097561,0.25,expected_extra_seconds_per_visit=7.5672,0.6254359756097562,0.5,expected_extra_seconds_per_visit=15.8813,0.706548780487805,0.8,expected_extra_seconds_per_visit=29.8800,0.8431219512195123,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,VEHICLE_MIX_OVERLOAD,True,0.551609756097561,0.25,shift_toward_actual_slowest_variant=0.25,0.5585853658536586,0.5,shift_toward_actual_slowest_variant=0.60,0.5683512195121951,0.8,shift_toward_actual_slowest_variant=1.00,0.5795121951219513,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,ARRIVAL_BURST,True,0.551609756097561,0.25,arrival_headway_multiplier=0.95,0.5806418485237484,0.5,arrival_headway_multiplier=0.88,0.6268292682926829,0.8,arrival_headway_multiplier=0.78,0.7071919949968731,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.551609756097561,0.25,cycle_multiplier=1.4000,0.7722536585365853,0.5,cycle_multiplier=1.6000,0.8825756097560977,0.8,cycle_multiplier=1.8400,1.0149619512195123,BORDERLINE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S04,Roof Joining,body_joining,WELDING_BODY_JOINING,MANUAL_VARIATION,False,0.41836097560975616,0.25,cycle_multiplier=1.2750,0.41836097560975616,0.5,cycle_multiplier=1.4000,0.41836097560975616,0.8,cycle_multiplier=1.5500,0.41836097560975616,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S04,Roof Joining,body_joining,WELDING_BODY_JOINING,MICRO_STOPS,True,0.41836097560975616,0.25,expected_extra_seconds_per_visit=7.5672,0.4921871951219513,0.5,expected_extra_seconds_per_visit=15.8813,0.5733000000000001,0.8,expected_extra_seconds_per_visit=29.8800,0.7098731707317074,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S04,Roof Joining,body_joining,WELDING_BODY_JOINING,VEHICLE_MIX_OVERLOAD,True,0.41836097560975616,0.25,shift_toward_actual_slowest_variant=0.25,0.4223560975609756,0.5,shift_toward_actual_slowest_variant=0.60,0.4279492682926829,0.8,shift_toward_actual_slowest_variant=1.00,0.4343414634146342,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S04,Roof Joining,body_joining,WELDING_BODY_JOINING,ARRIVAL_BURST,True,0.41836097560975616,0.25,arrival_headway_multiplier=0.95,0.44037997432605913,0.5,arrival_headway_multiplier=0.88,0.47541019955654107,0.8,arrival_headway_multiplier=0.78,0.536360225140713,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S04,Roof Joining,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.41836097560975616,0.25,cycle_multiplier=1.4000,0.5857053658536586,0.5,cycle_multiplier=1.6000,0.6693775609756099,0.8,cycle_multiplier=1.8400,0.7697841951219514,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
